Subject,Condition,PedestalContrast,TargetContrast,TargetInterval,IsCorrect,ResponseTime
P1,8,0.501,2.239,2,0,258.005
P1,5,0.501,1.995,2,1,430.44
P1,6,0.501,2.818,1,0,232.642
P1,6,0.501,3.981,2,1,305.075
P1,4,0.501,2.818,2,1,362.542
P1,7,0.501,2.239,2,0,341.908
P1,6,0.501,2.818,1,1,450.26
P1,2,0.501,2.818,2,0,293.016
P1,4,0.501,2.818,1,1,243.332
P1,2,0.501,3.981,1,1,189.956
P1,6,0.501,2.818,2,1,307.87
P1,8,0.501,3.162,2,0,497.414
P1,2,0.501,3.981,1,1,333.8
P1,4,0.501,1.995,1,1,472.904
P1,3,0.501,1.413,2,1,571.864
P1,7,0.501,3.162,2,1,484.257
P1,5,0.501,1.995,2,1,478.051
P1,7,0.501,3.162,2,0,452.746
P1,4,0.501,1.995,1,1,257.674
P1,7,0.501,4.467,2,1,197.125
P1,8,0.501,4.467,2,1,361.154
P1,5,0.501,1.995,2,1,330.383
P1,4,0.501,1.995,2,1,340.82
P1,5,0.501,1.413,1,1,480.851
P1,2,0.501,2.818,2,1,317.268
P1,4,0.501,1.413,2,0,403.066
P1,3,0.501,1.413,2,1,469.472
P1,3,0.501,1.0,2,0,495.738
P1,1,0.501,3.981,2,1,356.596
P1,5,0.501,1.413,1,1,498.186
P1,8,0.501,3.162,1,1,393.24
P1,5,0.501,1.413,1,1,442.835
P1,1,0.501,3.981,1,1,814.9
P1,3,0.501,1.413,1,1,443.384
P1,1,0.501,2.818,1,1,279.449
P1,2,0.501,2.818,2,0,328.614
P1,1,0.501,2.818,2,1,721.705
P1,3,0.501,1.413,1,1,511.784
P1,4,0.501,1.995,2,1,467.423
P1,3,0.501,1.413,1,1,479.014
P1,4,0.501,1.995,1,1,372.07
P1,5,0.501,1.0,2,1,211.835
P1,5,0.501,1.0,2,0,382.062
P1,6,0.501,2.818,2,1,334.588
P1,3,0.501,1.0,1,0,363.194
P1,4,0.501,1.995,2,1,375.036
P1,6,0.501,1.995,2,0,294.203
P1,2,0.501,3.981,2,1,364.114
P1,6,0.501,2.818,1,1,268.803
P1,1,0.501,2.818,2,1,263.062
P1,5,0.501,1.413,1,1,295.889
P1,1,0.501,1.995,1,1,129.395
P1,3,0.501,1.413,2,1,259.119
P1,5,0.501,1.413,1,1,181.72
P1,2,0.501,3.981,2,1,330.15
P1,4,0.501,1.413,1,1,537.626
P1,7,0.501,4.467,2,1,322.625
P1,1,0.501,1.995,1,0,391.199
P1,1,0.501,2.818,1,1,362.441
P1,1,0.501,2.818,1,1,330.343
P1,7,0.501,3.162,1,1,342.796
P1,4,0.501,1.413,1,0,362.903
P1,3,0.501,1.413,2,0,323.272
P1,4,0.501,1.995,1,1,245.774
P1,4,0.501,1.995,1,1,297.654
P1,1,0.501,1.995,2,1,679.227
P1,4,0.501,1.413,1,1,374.53
P1,2,0.501,2.818,1,0,195.53
P1,8,0.501,3.162,2,0,332.469
P1,6,0.501,2.818,1,1,394.6
P1,6,0.501,2.818,1,0,469.573
P1,1,0.501,1.995,1,1,223.073
P1,6,0.501,3.981,2,1,408.14
P1,4,0.501,1.413,1,1,179.776
P1,2,0.501,3.981,1,1,80.554
P1,4,0.501,1.413,1,1,327.847
P1,5,0.501,1.0,1,0,411.822
P1,8,0.501,4.467,1,1,371.18
P1,6,0.501,2.818,1,1,203.882
P1,5,0.501,1.413,2,0,400.15
P1,7,0.501,3.162,1,1,196.57
P1,7,0.501,3.162,2,0,303.902
P1,1,0.501,1.995,1,1,378.623
P1,8,0.501,4.467,1,0,335.774
P1,5,0.501,1.995,2,1,468.884
P1,4,0.501,1.0,2,0,470.882
P1,7,0.501,4.467,2,1,388.021
P1,3,0.501,1.995,1,1,234.684
P1,4,0.501,1.413,2,1,192.069
P1,8,0.501,6.31,1,1,241.475
P1,7,0.501,3.162,2,1,400.353
P1,1,0.501,1.413,1,1,309.053
P1,3,0.501,1.995,2,1,248.88
P1,2,0.501,3.981,2,1,375.68
P1,1,0.501,1.413,1,1,463.625
P1,8,0.501,4.467,2,1,300.218
P1,4,0.501,1.413,1,1,271.932
P1,4,0.501,1.413,2,1,301.373
P1,6,0.501,2.818,1,1,249.678
P1,3,0.501,1.413,1,0,197.512
P1,3,0.501,1.995,1,1,222.95
P1,5,0.501,1.995,2,1,820.017
P1,1,0.501,1.413,1,1,274.272
P1,5,0.501,1.995,1,1,264.58
P1,2,0.501,3.981,1,1,209.512
P1,5,0.501,1.413,1,1,432.13
P1,6,0.501,2.818,1,1,270.536
P1,3,0.501,1.995,1,1,176.804
P1,6,0.501,1.995,1,1,509.441
P1,7,0.501,3.162,2,1,367.477
P1,4,0.501,1.0,1,1,282.79
P1,4,0.501,1.0,1,1,296.265
P1,1,0.501,1.0,2,1,550.859
P1,2,0.501,2.818,2,1,744.1
P1,2,0.501,2.818,1,1,372.969
P1,5,0.501,1.413,2,0,316.768
P1,8,0.501,4.467,1,1,231.8
P1,3,0.501,1.995,2,1,320.664
P1,1,0.501,1.0,1,1,299.614
P1,2,0.501,2.818,2,1,344.965
P1,8,0.501,4.467,1,1,53.167
P1,8,0.501,3.162,2,1,415.544
P1,8,0.501,3.162,2,0,394.792
P1,5,0.501,1.995,2,1,264.218
P1,1,0.501,1.0,2,0,293.08
P1,3,0.501,1.413,1,0,281.27
P1,1,0.501,1.413,2,0,262.246
P1,6,0.501,1.995,1,0,202.702
P1,3,0.501,1.995,1,1,215.254
P1,1,0.501,1.995,1,1,249.109
P1,4,0.501,1.0,2,0,367.236
P1,3,0.501,1.995,2,1,527.455
P1,3,0.501,1.995,1,1,272.866
P1,4,0.501,1.413,1,0,424.078
P1,6,0.501,2.818,1,1,108.893
P1,2,0.501,1.995,2,1,947.734
P1,3,0.501,1.413,2,1,489.641
P1,4,0.501,1.995,2,1,344.021
P1,5,0.501,1.995,1,1,221.545
P1,7,0.501,3.162,1,1,131.48
P1,7,0.501,2.239,1,1,494.422
P1,6,0.501,2.818,2,1,370.314
P1,6,0.501,1.995,2,0,292.869
P1,3,0.501,1.413,1,1,442.368
P1,2,0.501,1.995,2,0,295.319
P1,2,0.501,2.818,1,1,279.55
P1,1,0.501,1.413,2,1,392.722
P1,1,0.501,1.413,2,0,567.27
P1,1,0.501,1.995,2,1,343.595
P1,5,0.501,1.413,1,1,247.377
P1,2,0.501,2.818,1,1,592.263
P1,2,0.501,1.995,1,1,413.862
P1,2,0.501,1.995,2,1,405.162
P1,3,0.501,1.413,2,1,344.527
P1,5,0.501,1.413,2,1,376.21
P1,5,0.501,1.413,2,1,543.744
P1,3,0.501,1.0,1,1,223.224
P1,1,0.501,1.995,2,1,342.006
P1,5,0.501,1.0,1,1,463.774
P1,5,0.501,1.0,2,1,270.069
P1,7,0.501,2.239,1,1,479.452
P1,2,0.501,1.995,1,0,342.339
P1,5,0.501,1.0,2,0,310.746
P1,1,0.501,1.413,2,1,370.949
P1,1,0.501,1.413,1,1,241.456
P1,1,0.501,1.413,1,1,353.493
P1,1,0.501,1.0,2,1,425.256
P1,7,0.501,2.239,2,1,481.969
P1,7,0.501,1.585,2,1,281.342
P1,3,0.501,1.0,2,0,257.037
P1,1,0.501,1.0,2,0,609.907
P1,7,0.501,1.585,2,1,307.548
P1,7,0.501,1.585,1,1,400.352
P1,7,0.501,1.122,2,0,401.031
P1,7,0.501,1.585,1,1,233.14
P1,7,0.501,1.585,1,1,174.566
P1,1,0.501,1.413,1,1,247.937
P1,1,0.501,1.413,1,1,243.547
P1,7,0.501,1.585,1,1,269.017
P1,7,0.501,1.122,1,1,382.086
P1,7,0.501,1.122,1,0,337.726
P1,7,0.501,1.585,1,1,380.802
P1,7,0.501,1.585,1,1,336.658
P1,7,0.501,1.122,2,0,230.009
P1,6,0.501,11.22,2,1,445.525
P1,1,0.501,11.22,1,0,460.119
P1,3,0.501,11.22,2,1,774.427
P1,5,0.501,11.22,2,1,340.219
P1,2,0.501,11.22,1,1,192.628
P1,5,0.501,11.22,2,1,353.606
P1,3,0.501,11.22,1,1,214.611
P1,8,0.501,12.589,1,1,19.91
P1,2,0.501,11.22,1,1,640.098
P1,2,0.501,11.22,2,1,249.723
P1,3,0.501,11.22,2,1,301.877
P1,5,0.501,11.22,2,1,123.663
P1,7,0.501,12.589,1,1,17.879
P1,4,0.501,11.22,2,1,200.414
P1,1,0.501,22.387,2,1,148.686
P1,3,0.501,5.623,1,1,618.787
P1,2,0.501,5.623,2,1,103.697
P1,3,0.501,5.623,2,1,133.33
P1,6,0.501,11.22,2,1,108.033
P1,6,0.501,11.22,1,1,361.245
P1,2,0.501,5.623,2,1,161.06
P1,1,0.501,22.387,1,1,42.717
P1,5,0.501,5.623,2,1,165.296
P1,2,0.501,5.623,2,1,220.366
P1,5,0.501,5.623,2,1,218.498
P1,7,0.501,12.589,1,1,99.905
P1,6,0.501,5.623,2,1,140.383
P1,1,0.501,22.387,1,1,91.485
P1,4,0.501,11.22,1,1,261.079
P1,6,0.501,5.623,2,1,215.331
P1,1,0.501,11.22,1,1,442.016
P1,6,0.501,5.623,1,1,142.29
P1,3,0.501,5.623,2,1,110.319
P1,3,0.501,2.818,2,0,102.436
P1,3,0.501,5.623,2,1,17.796
P1,4,0.501,11.22,1,0,816.299
P1,7,0.501,12.589,2,1,384.269
P1,8,0.501,12.589,2,1,193.695
P1,6,0.501,2.818,2,0,427.14
P1,4,0.501,22.387,1,1,312.855
P1,2,0.501,2.818,2,1,390.456
P1,2,0.501,2.818,1,1,228.179
P1,3,0.501,5.623,1,1,151.189
P1,3,0.501,5.623,1,1,2.275
P1,1,0.501,11.22,1,1,2.413
P1,7,0.501,6.31,1,1,224.773
P1,4,0.501,11.22,1,1,146.424
P1,7,0.501,6.31,2,1,886.258
P1,7,0.501,6.31,1,1,47.15
P1,2,0.501,2.818,1,1,106.038
P1,3,0.501,3.981,1,1,115.167
P1,3,0.501,3.981,2,1,318.151
P1,1,0.501,11.22,2,1,595.124
P1,5,0.501,5.623,1,1,2.271
P1,1,0.501,7.943,2,1,457.974
P1,3,0.501,3.981,2,1,174.046
P1,8,0.501,12.589,1,1,34.733
P1,2,0.501,1.413,1,1,191.996
P1,4,0.501,11.22,1,1,2.301
P1,7,0.501,3.162,2,1,161.711
P1,8,0.501,6.31,2,1,97.406
P1,4,0.501,11.22,1,1,2.265
P1,5,0.501,2.818,1,1,350.101
P1,1,0.501,7.943,2,1,78.281
P1,4,0.501,7.943,1,1,138.39
P1,1,0.501,7.943,1,1,251.032
P1,8,0.501,6.31,2,1,99.678
P1,3,0.501,2.818,2,1,389.719
P1,2,0.501,1.413,2,1,146.16
P1,7,0.501,3.162,1,1,58.048
P1,3,0.501,2.818,1,1,91.328
P1,6,0.501,5.623,2,1,254.842
P1,6,0.501,5.623,2,1,136.409
P1,8,0.501,6.31,1,1,202.788
P1,2,0.501,1.413,1,0,127.226
P1,2,0.501,2.818,1,1,78.879
P1,1,0.501,5.623,1,0,200.569
P1,6,0.501,5.623,1,0,136.431
P1,6,0.501,7.943,1,1,1094.687
P1,5,0.501,2.818,2,0,262.414
P1,3,0.501,2.818,1,1,17.565
P1,2,0.501,1.995,2,0,372.352
P1,8,0.501,3.162,2,0,166.176
P1,4,0.501,7.943,1,1,2.317
P1,7,0.501,3.162,1,1,49.264
P1,3,0.501,1.995,1,1,254.208
P1,4,0.501,7.943,2,1,311.781
P1,6,0.501,5.623,1,1,2.308
P1,4,0.501,5.623,2,1,156.708
P1,5,0.501,5.623,1,1,46.928
P1,1,0.501,7.943,1,1,262.997
P1,2,0.501,2.818,2,0,110.689
P1,2,0.501,3.981,1,1,2.393
P1,7,0.501,1.585,2,0,171.649
P1,6,0.501,5.623,1,1,107.021
P1,1,0.501,7.943,2,1,145.956
P1,8,0.501,6.31,1,1,9.343
P1,7,0.501,3.162,2,1,247.343
P1,3,0.501,1.995,1,1,161.37
P1,4,0.501,5.623,2,1,109.83
P1,2,0.501,3.981,2,1,148.99
P1,6,0.501,5.623,2,1,106.533
P1,1,0.501,7.943,2,1,105.949
P1,5,0.501,5.623,2,1,131.929
P1,5,0.501,3.981,1,1,2.275
P1,7,0.501,3.162,2,1,177.061
P1,1,0.501,5.623,1,1,2.27
P1,1,0.501,5.623,2,1,85.218
P1,4,0.501,5.623,2,1,79.151
P1,2,0.501,3.981,1,1,195.163
P1,8,0.501,6.31,1,1,114.008
P1,6,0.501,3.981,2,1,246.969
P1,1,0.501,5.623,1,1,232.237
P1,3,0.501,1.995,2,0,207.644
P1,1,0.501,3.981,1,1,44.788
P1,7,0.501,3.162,1,1,249.533
P1,8,0.501,6.31,2,1,791.341
P1,3,0.501,2.818,1,1,145.235
P1,7,0.501,2.239,2,1,152.957
P1,5,0.501,3.981,2,1,167.393
P1,4,0.501,3.981,1,0,1788.287
P1,6,0.501,3.981,1,1,13.294
P1,7,0.501,2.239,2,1,104.23
P1,1,0.501,3.981,2,1,334.47
P1,7,0.501,2.239,2,1,152.632
P1,2,0.501,2.818,2,1,590.109
P1,1,0.501,3.981,2,1,167.201
P1,2,0.501,2.818,2,1,93.379
P1,2,0.501,2.818,1,0,104.263
P1,8,0.501,4.467,2,1,335.147
P1,6,0.501,3.981,2,1,176.35
P1,5,0.501,3.981,1,1,23.92
P1,7,0.501,1.585,1,0,163.218
P1,4,0.501,5.623,2,1,67.998
P1,6,0.501,2.818,1,1,133.773
P1,2,0.501,3.981,2,1,193.426
P1,8,0.501,4.467,2,1,77.375
P1,4,0.501,5.623,2,1,295.399
P1,6,0.501,2.818,2,1,301.89
P1,6,0.501,2.818,1,1,135.875
P1,3,0.501,1.995,2,1,70.526
P1,4,0.501,5.623,1,1,2.295
P1,3,0.501,1.995,2,0,204.515
P1,8,0.501,4.467,1,1,72.052
P1,8,0.501,3.162,2,1,411.046
P1,8,0.501,3.162,2,1,141.377
P1,1,0.501,2.818,1,1,125.243
P1,7,0.501,2.239,2,1,184.426
P1,3,0.501,2.818,2,1,173.768
P1,2,0.501,2.818,2,1,167.315
P1,5,0.501,2.818,2,1,154.791
P1,4,0.501,3.981,2,1,181.958
P1,8,0.501,3.162,1,1,99.968
P1,3,0.501,2.818,1,1,2.287
P1,6,0.501,1.995,1,1,160.669
P1,5,0.501,2.818,2,1,349.887
P1,5,0.501,2.818,2,1,221.377
P1,2,0.501,2.818,2,1,138.689
P1,6,0.501,1.995,1,0,97.559
P1,3,0.501,1.995,2,1,121.167
P1,1,0.501,2.818,1,1,42.781
P1,7,0.501,2.239,1,1,165.12
P1,5,0.501,1.995,1,0,1480.37
P1,4,0.501,3.981,1,1,123.539
P1,3,0.501,1.995,2,0,188.148
P1,8,0.501,2.239,1,0,211.505
P1,5,0.501,2.818,2,1,507.668
P1,4,0.501,3.981,2,1,825.081
P1,3,0.501,2.818,2,0,456.01
P1,4,0.501,2.818,2,1,292.467
P1,5,0.501,2.818,1,1,29.072
P1,5,0.501,2.818,1,1,112.755
P1,4,0.501,2.818,1,1,80.531
P1,3,0.501,3.981,2,1,388.939
P1,1,0.501,2.818,2,1,171.01
P1,1,0.501,1.995,2,0,129.229
P1,5,0.501,1.995,1,0,112.946
P1,6,0.501,2.818,1,1,2.347
P1,5,0.501,2.818,1,1,83.224
P1,8,0.501,3.162,1,0,179.523
P1,3,0.501,3.981,1,1,323.094
P1,3,0.501,2.818,2,1,247.537
P1,1,0.501,2.818,2,1,347.322
P1,8,0.501,4.467,2,1,233.196
P1,3,0.501,2.818,2,1,369.79
P1,1,0.501,2.818,1,1,86.997
P1,1,0.501,2.818,2,1,206.982
P1,3,0.501,2.818,1,0,447.666
P1,5,0.501,2.818,2,1,156.665
P1,5,0.501,2.818,1,1,49.702
P1,7,0.501,2.239,1,0,112.255
P1,3,0.501,3.981,1,1,15.487
P1,8,0.501,4.467,1,1,55.576
P1,4,0.501,2.818,2,1,248.534
P1,1,0.501,1.995,1,1,120.992
P1,5,0.501,1.995,2,1,186.387
P1,6,0.501,2.818,2,1,221.458
P1,7,0.501,3.162,1,1,217.222
P1,7,0.501,2.239,1,1,62.054
P1,6,0.501,1.995,2,1,128.823
P1,6,0.501,1.995,2,0,305.643
P1,8,0.501,4.467,1,1,2.296
P1,6,0.501,2.818,2,1,142.16
P1,8,0.501,3.162,1,0,99.439
P1,3,0.501,2.818,2,1,76.952
P1,1,0.501,1.995,2,1,166.477
P1,6,0.501,2.818,1,1,161.171
P1,6,0.501,1.995,2,0,368.652
P1,2,0.501,2.818,2,1,151.173
P1,5,0.501,1.995,2,1,133.7
P1,8,0.501,4.467,2,1,95.696
P1,4,0.501,1.995,1,0,153.074
P1,7,0.501,2.239,2,1,117.667
P1,1,0.501,1.995,1,1,80.983
P1,6,0.501,2.818,1,1,214.696
P1,3,0.501,2.818,1,1,34.906
P1,8,0.501,4.467,2,1,965.74
P1,5,0.501,1.995,1,0,171.63
P1,1,0.501,1.413,1,0,170.438
P1,7,0.501,2.239,2,1,162.257
P1,4,0.501,2.818,1,1,93.911
P1,5,0.501,2.818,1,1,7.442
P1,4,0.501,2.818,2,1,715.793
P1,6,0.501,2.818,2,1,235.133
P1,2,0.501,1.995,1,0,215.151
P1,4,0.501,2.818,2,1,1021.621
P1,2,0.501,2.818,2,1,167.444
P1,4,0.501,1.995,2,1,361.884
P1,3,0.501,2.818,2,1,1207.952
P1,5,0.501,1.995,2,1,328.995
P1,1,0.501,1.995,1,1,146.637
P1,6,0.501,2.818,1,1,133.902
P1,2,0.501,2.818,2,1,605.52
P1,3,0.501,1.995,1,1,291.087
P1,6,0.501,1.995,1,0,289.347
P1,1,0.501,1.995,2,1,145.919
P1,4,0.501,1.995,2,1,202.007
P1,8,0.501,4.467,1,1,135.753
P1,8,0.501,3.162,1,1,55.924
P1,8,0.501,3.162,2,1,233.779
P1,7,0.501,1.585,1,0,151.941
P1,4,0.501,1.995,2,1,165.443
P1,5,0.501,1.995,2,1,100.376
P1,1,0.501,1.995,1,1,2.271
P1,3,0.501,1.995,1,1,69.907
P1,6,0.501,2.818,1,1,36.659
P1,1,0.501,1.413,1,1,251.785
P1,3,0.501,1.995,2,1,229.825
P1,1,0.501,1.413,1,0,262.002
P1,5,0.501,1.995,2,1,167.198
P1,5,0.501,1.413,1,1,71.132
P1,2,0.501,2.818,2,1,112.157
P1,2,0.501,1.995,1,0,141.417
P1,2,0.501,2.818,2,1,128.734
P1,4,0.501,1.413,2,1,104.291
P1,4,0.501,1.413,2,1,112.998
P1,3,0.501,1.413,1,0,137.912
P1,6,0.501,2.818,1,1,104.144
P1,6,0.501,2.818,2,1,262.244
P1,1,0.501,1.995,2,1,122.898
P1,8,0.501,3.162,2,1,120.107
P1,7,0.501,2.239,1,1,209.072
P1,5,0.501,1.413,2,1,113.47
P1,7,0.501,2.239,2,1,197.599
P1,4,0.501,1.413,1,0,98.151
P1,7,0.501,2.239,1,0,137.799
P1,2,0.501,2.818,2,1,192.765
P1,2,0.501,2.818,1,0,134.078
P1,7,0.501,3.162,2,1,508.334
P1,1,0.501,1.995,1,0,133.211
P1,8,0.501,2.239,2,1,130.935
P1,8,0.501,2.239,2,1,108.721
P1,6,0.501,1.995,2,1,108.166
P1,6,0.501,1.995,1,0,57.891
P1,7,0.501,2.239,2,1,240.173
P1,7,0.501,2.239,1,0,166.939
P1,5,0.501,1.413,2,1,154.943
P1,2,0.501,3.981,1,1,225.914
P1,5,0.501,1.0,2,0,297.965
P1,5,0.501,1.413,1,1,258.205
P1,5,0.501,1.413,1,0,99.636
P1,2,0.501,2.818,1,1,2.288
P1,8,0.501,2.239,1,0,150.413
P1,7,0.501,3.162,2,0,17.726
P1,7,0.501,4.467,1,1,2.335
P1,1,0.501,2.818,1,1,160.231
P1,1,0.501,1.995,2,1,161.046
P1,5,0.501,1.995,2,1,152.389
P1,5,0.501,1.995,1,1,2.295
P1,4,0.501,1.995,2,1,170.187
P1,1,0.501,1.995,1,1,28.518
P1,7,0.501,4.467,1,1,195.047
P1,5,0.501,1.413,1,0,158.896
P1,1,0.501,1.995,2,1,150.925
P1,4,0.501,1.413,1,1,239.851
P1,8,0.501,3.162,1,1,209.155
P1,2,0.501,2.818,2,1,266.153
P1,1,0.501,1.413,2,1,202.869
P1,8,0.501,2.239,1,1,25.993
P1,1,0.501,1.413,1,1,263.406
P1,2,0.501,2.818,2,1,664.17
P1,1,0.501,1.413,1,1,1209.583
P1,7,0.501,3.162,1,1,327.316
P1,4,0.501,1.413,1,1,146.862
P1,8,0.501,2.239,1,0,1431.712
P1,1,0.501,1.0,1,0,318.774
P1,4,0.501,1.413,2,1,175.642
P1,8,0.501,3.162,2,1,166.804
P1,7,0.501,3.162,2,1,222.61
P1,4,0.501,1.0,1,0,153.07
P1,8,0.501,3.162,1,1,104.037
P1,2,0.501,1.995,1,1,142.232
P1,1,0.501,1.413,2,0,76.477
P1,8,0.501,2.239,2,1,166.945
P1,4,0.501,1.413,2,1,182.108
P1,7,0.501,3.162,2,1,530.971
P1,1,0.501,1.995,1,1,154.541
P1,7,0.501,2.239,2,1,72.637
P1,7,0.501,2.239,2,1,104.082
P1,8,0.501,2.239,2,0,301.088
P1,4,0.501,1.413,2,1,45.397
P1,7,0.501,2.239,1,1,2.338
P1,1,0.501,1.995,1,1,26.316
P1,1,0.501,1.995,1,1,2.271
P1,2,0.501,1.995,2,0,34.519
P1,4,0.501,1.413,2,1,296.463
P1,4,0.501,1.0,1,1,87.439
P1,7,0.501,1.585,1,1,28.277
P1,4,0.501,1.0,2,0,97.513
P1,4,0.501,1.413,1,1,132.091
P1,7,0.501,1.585,1,1,303.138
P1,4,0.501,1.413,1,1,271.492
P1,7,0.501,1.585,1,0,144.671
P1,7,0.501,2.239,1,1,2.245
P1,7,0.501,1.585,1,0,116.201
P1,2,0.501,11.22,1,1,4123.104
P1,5,0.501,11.22,1,1,275.065
P1,3,0.501,11.22,2,1,293.986
P1,7,0.501,12.589,2,1,308.739
P1,6,0.501,11.22,2,1,175.079
P1,1,0.501,11.22,2,1,337.335
P1,8,0.501,12.589,2,1,176.065
P1,7,0.501,12.589,2,1,159.005
P1,8,0.501,12.589,2,1,166.794
P1,7,0.501,12.589,1,1,369.909
P1,7,0.501,6.31,1,1,2.318
P1,5,0.501,11.22,1,1,1032.919
P1,2,0.501,11.22,1,1,101.437
P1,7,0.501,6.31,2,1,570.314
P1,6,0.501,11.22,2,1,122.967
P1,6,0.501,11.22,2,1,131.581
P1,4,0.501,11.22,1,1,72.528
P1,7,0.501,6.31,2,1,504.867
P1,7,0.501,3.162,1,1,470.041
P1,4,0.501,11.22,1,1,22.678
P1,1,0.501,11.22,1,1,165.431
P1,2,0.501,11.22,2,1,411.207
P1,2,0.501,5.623,2,1,296.034
P1,1,0.501,11.22,1,1,2.328
P1,4,0.501,11.22,2,1,92.844
P1,3,0.501,11.22,2,1,133.45
P1,6,0.501,5.623,2,0,212.151
P1,5,0.501,11.22,2,1,521.363
P1,1,0.501,5.623,2,1,307.43
P1,1,0.501,5.623,2,1,270.458
P1,2,0.501,5.623,2,1,136.835
P1,8,0.501,12.589,1,1,80.152
P1,2,0.501,5.623,2,1,73.321
P1,5,0.501,5.623,2,1,66.99
P1,8,0.501,6.31,1,1,2.296
P1,6,0.501,11.22,2,1,143.847
P1,1,0.501,5.623,1,1,2.339
P1,5,0.501,5.623,2,1,98.964
P1,1,0.501,2.818,2,1,259.629
P1,2,0.501,2.818,2,1,458.992
P1,2,0.501,2.818,1,1,184.165
P1,7,0.501,3.162,2,1,197.585
P1,6,0.501,11.22,1,1,82.529
P1,5,0.501,5.623,2,1,229.23
P1,6,0.501,11.22,2,1,179.139
P1,6,0.501,7.943,1,1,110.286
P1,3,0.501,11.22,1,1,127.211
P1,1,0.501,2.818,1,1,374.585
P1,3,0.501,5.623,2,1,160.136
P1,3,0.501,5.623,2,1,93.283
P1,5,0.501,2.818,1,1,157.192
P1,4,0.501,5.623,1,1,2.309
P1,5,0.501,2.818,2,1,127.615
P1,1,0.501,2.818,2,1,118.27
P1,4,0.501,5.623,2,1,124.498
P1,7,0.501,3.162,2,0,229.518
P1,7,0.501,6.31,2,1,96.659
P1,4,0.501,5.623,2,1,24.412
P1,3,0.501,5.623,2,1,69.348
P1,1,0.501,1.413,2,0,346.33
P1,8,0.501,6.31,1,1,2.367
P1,5,0.501,2.818,2,1,309.912
P1,3,0.501,2.818,1,1,995.742
P1,3,0.501,2.818,2,1,1769.657
P1,4,0.501,2.818,1,1,22.03
P1,7,0.501,4.467,2,1,41.137
P1,5,0.501,1.413,2,1,146.94
P1,7,0.501,4.467,1,1,2.306
P1,1,0.501,2.818,1,1,60.55
P1,5,0.501,1.413,2,0,385.662
P1,7,0.501,4.467,1,1,2.309
P1,8,0.501,6.31,2,1,171.512
P1,2,0.501,2.818,1,1,158.686
P1,2,0.501,1.413,2,1,140.276
P1,7,0.501,3.162,2,1,311.594
P1,2,0.501,1.413,1,0,169.193
P1,5,0.501,2.818,1,1,142.227
P1,3,0.501,2.818,1,1,60.638
P1,2,0.501,2.818,2,1,596.698
P1,2,0.501,2.818,2,1,162.072
P1,4,0.501,2.818,2,1,121.324
P1,4,0.501,2.818,1,1,356.115
P1,3,0.501,1.413,2,1,216.604
P1,4,0.501,1.413,1,0,190.001
P1,4,0.501,2.818,1,1,2.379
P1,6,0.501,7.943,1,1,15.39
P1,1,0.501,2.818,2,1,689.532
P1,3,0.501,1.413,1,1,282.411
P1,8,0.501,3.162,1,1,155.958
P1,8,0.501,3.162,2,1,202.456
P1,2,0.501,1.995,2,1,208.935
P1,7,0.501,3.162,1,1,11.407
P1,2,0.501,1.995,1,1,225.627
P1,2,0.501,1.995,2,1,131.372
P1,2,0.501,1.413,1,0,195.896
P1,6,0.501,7.943,1,1,2.307
P1,8,0.501,3.162,2,1,472.561
P1,2,0.501,1.995,2,0,103.17
P1,7,0.501,3.162,2,1,290.437
P1,4,0.501,2.818,2,1,334.442
P1,3,0.501,1.413,1,1,118.846
P1,4,0.501,2.818,2,1,108.462
P1,4,0.501,1.995,1,1,174.575
P1,7,0.501,2.239,1,1,146.02
P1,5,0.501,2.818,2,1,233.208
P1,7,0.501,2.239,1,0,67.134
P1,7,0.501,3.162,2,1,136.55
P1,1,0.501,2.818,2,1,213.882
P1,6,0.501,5.623,1,1,73.103
P1,3,0.501,0.708,1,1,354.075
P1,1,0.501,1.995,1,0,141.551
P1,1,0.501,2.818,2,1,173.237
P1,4,0.501,1.995,2,1,189.415
P1,2,0.501,2.818,2,1,103.568
P1,2,0.501,2.818,1,1,2.354
P1,8,0.501,1.585,2,1,124.367
P1,7,0.501,3.162,1,1,223.322
P1,4,0.501,1.995,2,1,154.256
P1,4,0.501,1.413,2,1,340.784
P1,7,0.501,2.239,1,1,105.497
P1,8,0.501,1.585,2,1,180.154
P1,2,0.501,2.818,2,0,114.609
P1,6,0.501,5.623,1,1,2.292
P1,3,0.501,0.708,2,0,200.893
P1,7,0.501,2.239,1,0,132.01
P1,3,0.501,1.413,2,1,196.895
P1,4,0.501,1.413,2,1,340.056
P1,3,0.501,1.413,2,1,322.272
P1,2,0.501,3.981,1,1,2.279
P1,6,0.501,5.623,1,1,2.383
P1,4,0.501,1.413,2,0,120.888
P1,6,0.501,3.981,2,1,266.201
P1,7,0.501,3.162,1,1,9.43
P1,6,0.501,3.981,1,1,118.377
P1,1,0.501,2.818,2,1,314.61
P1,3,0.501,1.0,1,0,126.072
P1,7,0.501,3.162,1,1,94.936
P1,5,0.501,1.995,2,1,183.661
P1,7,0.501,2.239,1,0,175.018
P1,5,0.501,1.995,1,0,155.374
P1,5,0.501,2.818,2,1,357.417
P1,6,0.501,3.981,2,1,448.522
P1,8,0.501,1.585,1,1,147.123
P1,6,0.501,2.818,1,1,117.999
P1,8,0.501,0.794,2,1,221.691
